metric,estimator,estimate,config,null_model_avg,seed,dataset
rmse,standard,0.058041810250416,Preprocessor1_Model1,0.0517971545779732,7471,new_butyrate_norm_ratio_dist_microbe_taxaHFE
rsq,standard,0.137149108111739,Preprocessor1_Model1,NA,7471,new_butyrate_norm_ratio_dist_microbe_taxaHFE
ccc,standard,0.372974870407677,Preprocessor1_Model1,-1.35250056564129e-34,1525,new_butyrate_norm_ratio_dist_microbe_taxaHFE
mae,standard,0.0356578603536457,Preprocessor1_Model1,0.0427404663602814,1525,new_butyrate_norm_ratio_dist_microbe_taxaHFE
rmse,standard,0.0433337274905498,Preprocessor1_Model1,0.0538145407013752,1525,new_butyrate_norm_ratio_dist_microbe_taxaHFE
rsq,standard,0.341908887075968,Preprocessor1_Model1,NA,1525,new_butyrate_norm_ratio_dist_microbe_taxaHFE
ccc,standard,0.378808837164695,Preprocessor1_Model1,-4.80195781309644e-35,7268,new_butyrate_norm_ratio_dist_microbe_taxaHFE
mae,standard,0.0355849406751915,Preprocessor1_Model1,0.0419883667094695,7268,new_butyrate_norm_ratio_dist_microbe_taxaHFE
rmse,standard,0.0426558104061641,Preprocessor1_Model1,0.0523387193270273,7268,new_butyrate_norm_ratio_dist_microbe_taxaHFE
rsq,standard,0.246617691646463,Preprocessor1_Model1,NA,7268,new_butyrate_norm_ratio_dist_microbe_taxaHFE
ccc,standard,0.371656819155001,Preprocessor1_Model1,-1.97490385446442e-34,1378,new_butyrate_norm_ratio_dist_microbe_taxaHFE
mae,standard,0.0383765002312068,Preprocessor1_Model1,0.0428238847190963,1378,new_butyrate_norm_ratio_dist_microbe_taxaHFE
rmse,standard,0.0467362805777858,Preprocessor1_Model1,0.0537942662227147,1378,new_butyrate_norm_ratio_dist_microbe_taxaHFE
rsq,standard,0.264974215775365,Preprocessor1_Model1,NA,1378,new_butyrate_norm_ratio_dist_microbe_taxaHFE
ccc,standard,0.121292876774522,Preprocessor1_Model1,0,400,p_acetic_acid_nmol_food_taxaHFE
mae,standard,0.0306070233946563,Preprocessor1_Model1,0.039548418996749,400,p_acetic_acid_nmol_food_taxaHFE
rmse,standard,0.044946552748807,Preprocessor1_Model1,0.0740224926281308,400,p_acetic_acid_nmol_food_taxaHFE
rsq,standard,0.0616741905856295,Preprocessor1_Model1,NA,400,p_acetic_acid_nmol_food_taxaHFE
ccc,standard,0.0533324165688901,Preprocessor1_Model1,0,9142,p_acetic_acid_nmol_food_taxaHFE
mae,standard,0.0467872271807611,Preprocessor1_Model1,0.0362837771819274,9142,p_acetic_acid_nmol_food_taxaHFE
rmse,standard,0.10954064052862,Preprocessor1_Model1,0.0635625198502948,9142,p_acetic_acid_nmol_food_taxaHFE
rsq,standard,0.0330334323345782,Preprocessor1_Model1,NA,9142,p_acetic_acid_nmol_food_taxaHFE
ccc,standard,0.135352601470134,Preprocessor1_Model1,0,607,p_acetic_acid_nmol_food_taxaHFE
mae,standard,0.0319448732803139,Preprocessor1_Model1,0.0442683998364883,607,p_acetic_acid_nmol_food_taxaHFE
rmse,standard,0.0428808307038037,Preprocessor1_Model1,0.0884252816683189,607,p_acetic_acid_nmol_food_taxaHFE
rsq,standard,0.0355569297303525,Preprocessor1_Model1,NA,607,p_acetic_acid_nmol_food_taxaHFE
ccc,standard,0.0836061157978078,Preprocessor1_Model1,0,7053,p_acetic_acid_nmol_food_taxaHFE
mae,standard,0.0386433494848536,Preprocessor1_Model1,0.0427190799183351,7053,p_acetic_acid_nmol_food_taxaHFE
rmse,standard,0.0905517334038601,Preprocessor1_Model1,0.0792737523877932,7053,p_acetic_acid_nmol_food_taxaHFE
rsq,standard,0.130515225424523,Preprocessor1_Model1,NA,7053,p_acetic_acid_nmol_food_taxaHFE
ccc,standard,0.142230171496731,Preprocessor1_Model1,0,507,p_acetic_acid_nmol_food_taxaHFE
mae,standard,0.0335839035370689,Preprocessor1_Model1,0.0357035257702873,507,p_acetic_acid_nmol_food_taxaHFE
rmse,standard,0.0721692268510668,Preprocessor1_Model1,0.0609081326658521,507,p_acetic_acid_nmol_food_taxaHFE
rsq,standard,0.148433284085697,Preprocessor1_Model1,NA,507,p_acetic_acid_nmol_food_taxaHFE
ccc,standard,0.047665084603306,Preprocessor1_Model1,0,8636,p_acetic_acid_nmol_food_taxaHFE
mae,standard,0.0435513925672941,Preprocessor1_Model1,0.037242138149731,8636,p_acetic_acid_nmol_food_taxaHFE
rmse,standard,0.0951906384414526,Preprocessor1_Model1,0.0643518012211541,8636,p_acetic_acid_nmol_food_taxaHFE
rsq,standard,0.0312057909644793,Preprocessor1_Model1,NA,8636,p_acetic_acid_nmol_food_taxaHFE
ccc,standard,0.0378568109919574,Preprocessor1_Model1,0,7471,p_acetic_acid_nmol_food_taxaHFE
mae,standard,0.042696147712055,Preprocessor1_Model1,0.0401354051044217,7471,p_acetic_acid_nmol_food_taxaHFE
rmse,standard,0.0922444509173134,Preprocessor1_Model1,0.0716280951907326,7471,p_acetic_acid_nmol_food_taxaHFE
rsq,standard,0.0224684538476961,Preprocessor1_Model1,NA,7471,p_acetic_acid_nmol_food_taxaHFE
ccc,standard,0.0581584771615744,Preprocessor1_Model1,0,1525,p_acetic_acid_nmol_food_taxaHFE
mae,standard,0.0421969354533398,Preprocessor1_Model1,0.0380151180629078,1525,p_acetic_acid_nmol_food_taxaHFE
rmse,standard,0.0924619716019691,Preprocessor1_Model1,0.0685981151548579,1525,p_acetic_acid_nmol_food_taxaHFE
rsq,standard,0.0371944192979792,Preprocessor1_Model1,NA,1525,p_acetic_acid_nmol_food_taxaHFE
ccc,standard,0.0130248193738226,Preprocessor1_Model1,0,7268,p_acetic_acid_nmol_food_taxaHFE
mae,standard,0.0388333438852939,Preprocessor1_Model1,0.0376467078853112,7268,p_acetic_acid_nmol_food_taxaHFE
rmse,standard,0.0888067919996291,Preprocessor1_Model1,0.0686176072435748,7268,p_acetic_acid_nmol_food_taxaHFE
rsq,standard,0.00279837094768396,Preprocessor1_Model1,NA,7268,p_acetic_acid_nmol_food_taxaHFE
ccc,standard,0.100988620208782,Preprocessor1_Model1,0,1378,p_acetic_acid_nmol_food_taxaHFE
mae,standard,0.0400775120885326,Preprocessor1_Model1,0.04192846255996,1378,p_acetic_acid_nmol_food_taxaHFE
rmse,standard,0.0774808454442419,Preprocessor1_Model1,0.0775609405233681,1378,p_acetic_acid_nmol_food_taxaHFE
rsq,standard,0.113449307460465,Preprocessor1_Model1,NA,1378,p_acetic_acid_nmol_food_taxaHFE
ccc,standard,0.0181745481286421,Preprocessor1_Model1,1.0610974625223e-32,400,p_acetic_acid_nmol_microbe_taxaHFE
mae,standard,0.0321878360296777,Preprocessor1_Model1,0.0365780009304082,400,p_acetic_acid_nmol_microbe_taxaHFE
rmse,standard,0.0463130824884707,Preprocessor1_Model1,0.0623727411380378,400,p_acetic_acid_nmol_microbe_taxaHFE
rsq,standard,0.00130268443340013,Preprocessor1_Model1,NA,400,p_acetic_acid_nmol_microbe_taxaHFE
ccc,standard,0.0998737581506548,Preprocessor1_Model1,2.18989848555001e-32,9142,p_acetic_acid_nmol_microbe_taxaHFE
mae,standard,0.0313514586527293,Preprocessor1_Model1,0.03889461258983,9142,p_acetic_acid_nmol_microbe_taxaHFE
rmse,standard,0.0773339475372655,Preprocessor1_Model1,0.0670071529669839,9142,p_acetic_acid_nmol_microbe_taxaHFE
rsq,standard,0.127017032843458,Preprocessor1_Model1,NA,9142,p_acetic_acid_nmol_microbe_taxaHFE
ccc,standard,0.177075675857454,Preprocessor1_Model1,1.03653670904315e-32,607,p_acetic_acid_nmol_microbe_taxaHFE
mae,standard,0.040295205436377,Preprocessor1_Model1,0.0398677410283891,607,p_acetic_acid_nmol_microbe_taxaHFE
rmse,standard,0.0848799639012215,Preprocessor1_Model1,0.0707203188568677,607,p_acetic_acid_nmol_microbe_taxaHFE
rsq,standard,0.312626316347634,Preprocessor1_Model1,NA,607,p_acetic_acid_nmol_microbe_taxaHFE
ccc,standard,0.170923956409581,Preprocessor1_Model1,1.14881325621567e-32,7053,p_acetic_acid_nmol_microbe_taxaHFE
mae,standard,0.03226546548648,Preprocessor1_Model1,0.038838198349731,7053,p_acetic_acid_nmol_microbe_taxaHFE
rmse,standard,0.0396756668471532,Preprocessor1_Model1,0.0707180489641804,7053,p_acetic_acid_nmol_microbe_taxaHFE
rsq,standard,0.0597950888756135,Preprocessor1_Model1,NA,7053,p_acetic_acid_nmol_microbe_taxaHFE
ccc,standard,0.0797255110303672,Preprocessor1_Model1,7.07397201587831e-33,507,p_acetic_acid_nmol_microbe_taxaHFE
mae,standard,0.032159895125496,Preprocessor1_Model1,0.0362292240928044,507,p_acetic_acid_nmol_microbe_taxaHFE
rmse,standard,0.0406640326217814,Preprocessor1_Model1,0.0627541170507211,507,p_acetic_acid_nmol_microbe_taxaHFE
rsq,standard,0.017167377701842,Preprocessor1_Model1,NA,507,p_acetic_acid_nmol_microbe_taxaHFE
ccc,standard,0.0383820330724564,Preprocessor1_Model1,2.85941479400769e-33,8636,p_acetic_acid_nmol_microbe_taxaHFE
mae,standard,0.0321750114536098,Preprocessor1_Model1,0.0460464798607717,8636,p_acetic_acid_nmol_microbe_taxaHFE
rmse,standard,0.0396601400803207,Preprocessor1_Model1,0.0916410495825419,8636,p_acetic_acid_nmol_microbe_taxaHFE
rsq,standard,0.00616079086878931,Preprocessor1_Model1,NA,8636,p_acetic_acid_nmol_microbe_taxaHFE
ccc,standard,0.0464204066408494,Preprocessor1_Model1,2.00844387696812e-32,7471,p_acetic_acid_nmol_microbe_taxaHFE
mae,standard,0.0418790221618152,Preprocessor1_Model1,0.0379896852919859,7471,p_acetic_acid_nmol_microbe_taxaHFE
rmse,standard,0.0914933322219151,Preprocessor1_Model1,0.0672929071516761,7471,p_acetic_acid_nmol_microbe_taxaHFE
rsq,standard,0.0332340059514899,Preprocessor1_Model1,NA,7471,p_acetic_acid_nmol_microbe_taxaHFE
ccc,standard,0.0389382032986751,Preprocessor1_Model1,1.25134499048034e-32,1525,p_acetic_acid_nmol_microbe_taxaHFE
mae,standard,0.0423263851342015,Preprocessor1_Model1,0.0382163567704899,1525,p_acetic_acid_nmol_microbe_taxaHFE
rmse,standard,0.0896013784082505,Preprocessor1_Model1,0.066511190065316,1525,p_acetic_acid_nmol_microbe_taxaHFE
rsq,standard,0.0305085594052702,Preprocessor1_Model1,NA,1525,p_acetic_acid_nmol_microbe_taxaHFE
ccc,standard,0.133395522076105,Preprocessor1_Model1,1.74803713418776e-32,7268,p_acetic_acid_nmol_microbe_taxaHFE
mae,standard,0.0286454863258896,Preprocessor1_Model1,0.0370536880508548,7268,p_acetic_acid_nmol_microbe_taxaHFE
rmse,standard,0.037669081008072,Preprocessor1_Model1,0.0622450700026907,7268,p_acetic_acid_nmol_microbe_taxaHFE
rsq,standard,0.0430830243559252,Preprocessor1_Model1,NA,7268,p_acetic_acid_nmol_microbe_taxaHFE
ccc,standard,0.211184200572001,Preprocessor1_Model1,7.85174802409319e-33,1378,p_acetic_acid_nmol_microbe_taxaHFE
mae,standard,0.0399159661032614,Preprocessor1_Model1,0.0376520879201319,1378,p_acetic_acid_nmol_microbe_taxaHFE
rmse,standard,0.0818628132698464,Preprocessor1_Model1,0.0697763779329355,1378,p_acetic_acid_nmol_microbe_taxaHFE
rsq,standard,0.404771420718706,Preprocessor1_Model1,NA,1378,p_acetic_acid_nmol_microbe_taxaHFE
ccc,standard,0.15185692840268,Preprocessor1_Model1,0,400,p_butyric_acid_nmol_food_taxaHFE
mae,standard,0.000137781307815346,Preprocessor1_Model1,0.000148259825420196,400,p_butyric_acid_nmol_food_taxaHFE
rmse,standard,0.00019266176878168,Preprocessor1_Model1,0.000202039494186369,400,p_butyric_acid_nmol_food_taxaHFE
rsq,standard,0.139112200157286,Preprocessor1_Model1,NA,400,p_butyric_acid_nmol_food_taxaHFE
ccc,standard,0.133281071209567,Preprocessor1_Model1,0,9142,p_butyric_acid_nmol_food_taxaHFE
mae,standard,0.000145343352865028,Preprocessor1_Model1,0.000152491521440264,9142,p_butyric_acid_nmol_food_taxaHFE
rmse,standard,0.00021697633015392,Preprocessor1_Model1,0.000208920306148444,9142,p_butyric_acid_nmol_food_taxaHFE
rsq,standard,0.0497132749517193,Preprocessor1_Model1,NA,9142,p_butyric_acid_nmol_food_taxaHFE
ccc,standard,0.159823436984055,Preprocessor1_Model1,0,607,p_butyric_acid_nmol_food_taxaHFE
mae,standard,0.00013898483390067,Preprocessor1_Model1,0.000154692657959068,607,p_butyric_acid_nmol_food_taxaHFE
rmse,standard,0.000192693910126607,Preprocessor1_Model1,0.000212833582767499,607,p_butyric_acid_nmol_food_taxaHFE
rsq,standard,0.110244038510158,Preprocessor1_Model1,NA,607,p_butyric_acid_nmol_food_taxaHFE
ccc,standard,0.132040424110869,Preprocessor1_Model1,0,7053,p_butyric_acid_nmol_food_taxaHFE
mae,standard,0.000141583768582032,Preprocessor1_Model1,0.000144240593995905,7053,p_butyric_acid_nmol_food_taxaHFE
rmse,standard,0.000187664260590973,Preprocessor1_Model1,0.000192871131646167,7053,p_butyric_acid_nmol_food_taxaHFE
rsq,standard,0.09977923969268,Preprocessor1_Model1,NA,7053,p_butyric_acid_nmol_food_taxaHFE
ccc,standard,0.144018472092363,Preprocessor1_Model1,0,507,p_butyric_acid_nmol_food_taxaHFE
mae,standard,0.000146191558443308,Preprocessor1_Model1,0.000143655164487218,507,p_butyric_acid_nmol_food_taxaHFE
rmse,standard,0.000193852926122434,Preprocessor1_Model1,0.000193080023762797,507,p_butyric_acid_nmol_food_taxaHFE
rsq,standard,0.111980201446716,Preprocessor1_Model1,NA,507,p_butyric_acid_nmol_food_taxaHFE
ccc,standard,0.162856125665425,Preprocessor1_Model1,0,8636,p_butyric_acid_nmol_food_taxaHFE
mae,standard,0.000131437907585259,Preprocessor1_Model1,0.000147702661933592,8636,p_butyric_acid_nmol_food_taxaHFE
rmse,standard,0.000184136386108254,Preprocessor1_Model1,0.000200603114442621,8636,p_butyric_acid_nmol_food_taxaHFE
rsq,standard,0.0713391144384095,Preprocessor1_Model1,NA,8636,p_butyric_acid_nmol_food_taxaHFE
ccc,standard,0.107453821602356,Preprocessor1_Model1,0,7471,p_butyric_acid_nmol_food_taxaHFE
mae,standard,0.000142382547034972,Preprocessor1_Model1,0.000145167879029499,7471,p_butyric_acid_nmol_food_taxaHFE
rmse,standard,0.000215652337136724,Preprocessor1_Model1,0.000198501719922142,7471,p_butyric_acid_nmol_food_taxaHFE
rsq,standard,0.0835873618959494,Preprocessor1_Model1,NA,7471,p_butyric_acid_nmol_food_taxaHFE
ccc,standard,0.130047223929562,Preprocessor1_Model1,0,1525,p_butyric_acid_nmol_food_taxaHFE
mae,standard,0.000149329194224765,Preprocessor1_Model1,0.000155250398708528,1525,p_butyric_acid_nmol_food_taxaHFE
rmse,standard,0.000200785839255101,Preprocessor1_Model1,0.000210515765370631,1525,p_butyric_acid_nmol_food_taxaHFE
rsq,standard,0.0758975559782969,Preprocessor1_Model1,NA,1525,p_butyric_acid_nmol_food_taxaHFE
ccc,standard,-0.00811925721787319,Preprocessor1_Model1,0,7268,p_butyric_acid_nmol_food_taxaHFE
mae,standard,0.000151880161543763,Preprocessor1_Model1,0.000143454262235535,7268,p_butyric_acid_nmol_food_taxaHFE
rmse,standard,0.000201221276281632,Preprocessor1_Model1,0.000194958831424668,7268,p_butyric_acid_nmol_food_taxaHFE
rsq,standard,0.000104472860488626,Preprocessor1_Model1,NA,7268,p_butyric_acid_nmol_food_taxaHFE
ccc,standard,0.0827465977031233,Preprocessor1_Model1,0,1378,p_butyric_acid_nmol_food_taxaHFE
mae,standard,0.000141573810545853,Preprocessor1_Model1,0.000152265598769177,1378,p_butyric_acid_nmol_food_taxaHFE
rmse,standard,0.000198233429940742,Preprocessor1_Model1,0.000206634009407535,1378,p_butyric_acid_nmol_food_taxaHFE
rsq,standard,0.0652995063384318,Preprocessor1_Model1,NA,1378,p_butyric_acid_nmol_food_taxaHFE
ccc,standard,0.163035934244324,Preprocessor1_Model1,1.0887213181703e-32,400,p_butyric_acid_nmol_microbe_taxaHFE
mae,standard,0.000125836536543866,Preprocessor1_Model1,0.000152270050356428,400,p_butyric_acid_nmol_microbe_taxaHFE
rmse,standard,0.000157779315962954,Preprocessor1_Model1,0.000200997291776195,400,p_butyric_acid_nmol_microbe_taxaHFE
rsq,standard,0.103370053906091,Preprocessor1_Model1,NA,400,p_butyric_acid_nmol_microbe_taxaHFE
ccc,standard,0.210352926799045,Preprocessor1_Model1,6.60643547826954e-33,9142,p_butyric_acid_nmol_microbe_taxaHFE
mae,standard,0.000142751913864749,Preprocessor1_Model1,0.000144017698265041,9142,p_butyric_acid_nmol_microbe_taxaHFE
rmse,standard,0.000191590402885883,Preprocessor1_Model1,0.00018849607076622,9142,p_butyric_acid_nmol_microbe_taxaHFE
rsq,standard,0.199523127718625,Preprocessor1_Model1,NA,9142,p_butyric_acid_nmol_microbe_taxaHFE
ccc,standard,0.185203732348794,Preprocessor1_Model1,1.2676593625746e-32,607,p_butyric_acid_nmol_microbe_taxaHFE
mae,standard,0.000153877664621064,Preprocessor1_Model1,0.000152387546353237,607,p_butyric_acid_nmol_microbe_taxaHFE
rmse,standard,0.00021499430363628,Preprocessor1_Model1,0.000206808423280074,607,p_butyric_acid_nmol_microbe_taxaHFE
rsq,standard,0.161902927429338,Preprocessor1_Model1,NA,607,p_butyric_acid_nmol_microbe_taxaHFE
ccc,standard,0.237330021408707,Preprocessor1_Model1,1.18919295573905e-32,7053,p_butyric_acid_nmol_microbe_taxaHFE
mae,standard,0.000125042805467958,Preprocessor1_Model1,0.000153861819703765,7053,p_butyric_acid_nmol_microbe_taxaHFE
rmse,standard,0.000157401764231792,Preprocessor1_Model1,0.000206312197744195,7053,p_butyric_acid_nmol_microbe_taxaHFE
rsq,standard,0.134792179602239,Preprocessor1_Model1,NA,7053,p_butyric_acid_nmol_microbe_taxaHFE
ccc,standard,0.151090873747107,Preprocessor1_Model1,8.08517925503374e-34,507,p_butyric_acid_nmol_microbe_taxaHFE
mae,standard,0.000123558819554779,Preprocessor1_Model1,0.000150784534922527,507,p_butyric_acid_nmol_microbe_taxaHFE
rmse,standard,0.000154233451262903,Preprocessor1_Model1,0.000202042031539843,507,p_butyric_acid_nmol_microbe_taxaHFE
rsq,standard,0.0765473798284972,Preprocessor1_Model1,NA,507,p_butyric_acid_nmol_microbe_taxaHFE
ccc,standard,0.177043425197255,Preprocessor1_Model1,1.0074213757372e-33,8636,p_butyric_acid_nmol_microbe_taxaHFE
mae,standard,0.000163027175045968,Preprocessor1_Model1,0.000156201610425126,8636,p_butyric_acid_nmol_microbe_taxaHFE
rmse,standard,0.000229827789024995,Preprocessor1_Model1,0.000211337192519372,8636,p_butyric_acid_nmol_microbe_taxaHFE
rsq,standard,0.152350415703088,Preprocessor1_Model1,NA,8636,p_butyric_acid_nmol_microbe_taxaHFE
ccc,standard,0.24370839953184,Preprocessor1_Model1,2.11115720428932e-32,7471,p_butyric_acid_nmol_microbe_taxaHFE
mae,standard,0.000139371953320515,Preprocessor1_Model1,0.000143799158630369,7471,p_butyric_acid_nmol_microbe_taxaHFE
rmse,standard,0.00018154985566897,Preprocessor1_Model1,0.000186319507857027,7471,p_butyric_acid_nmol_microbe_taxaHFE
rsq,standard,0.195376581278327,Preprocessor1_Model1,NA,7471,p_butyric_acid_nmol_microbe_taxaHFE
ccc,standard,0.22902108833469,Preprocessor1_Model1,3.31160183195832e-33,1525,p_butyric_acid_nmol_microbe_taxaHFE
mae,standard,0.00013614245853321,Preprocessor1_Model1,0.000153437888569059,1525,p_butyric_acid_nmol_microbe_taxaHFE
rmse,standard,0.000190403850843321,Preprocessor1_Model1,0.000204470884980301,1525,p_butyric_acid_nmol_microbe_taxaHFE
rsq,standard,0.258016718847019,Preprocessor1_Model1,NA,1525,p_butyric_acid_nmol_microbe_taxaHFE
ccc,standard,0.205968346950651,Preprocessor1_Model1,1.01953912249372e-33,7268,p_butyric_acid_nmol_microbe_taxaHFE
mae,standard,0.000152269120872408,Preprocessor1_Model1,0.000148407205848519,7268,p_butyric_acid_nmol_microbe_taxaHFE
rmse,standard,0.000226619344183921,Preprocessor1_Model1,0.000192259935326968,7268,p_butyric_acid_nmol_microbe_taxaHFE
rsq,standard,0.363967603717623,Preprocessor1_Model1,NA,7268,p_butyric_acid_nmol_microbe_taxaHFE
ccc,standard,0.123418013266527,Preprocessor1_Model1,2.04300338312509e-32,1378,p_butyric_acid_nmol_microbe_taxaHFE
mae,standard,0.000167171594388239,Preprocessor1_Model1,0.000151224233805996,1378,p_butyric_acid_nmol_microbe_taxaHFE
rmse,standard,0.000221481865429746,Preprocessor1_Model1,0.000200557753990751,1378,p_butyric_acid_nmol_microbe_taxaHFE
rsq,standard,0.0204694167474417,Preprocessor1_Model1,NA,1378,p_butyric_acid_nmol_microbe_taxaHFE
ccc,standard,0.141518505278655,Preprocessor1_Model1,0,400,p_propionic_acid_nmol_food_taxaHFE
mae,standard,0.000477265231480761,Preprocessor1_Model1,0.000499275322317478,400,p_propionic_acid_nmol_food_taxaHFE
rmse,standard,0.000597184757219123,Preprocessor1_Model1,0.0005989693174831,400,p_propionic_acid_nmol_food_taxaHFE
rsq,standard,0.137941357815432,Preprocessor1_Model1,NA,400,p_propionic_acid_nmol_food_taxaHFE
ccc,standard,0.109166434844702,Preprocessor1_Model1,0,9142,p_propionic_acid_nmol_food_taxaHFE
mae,standard,0.00046601431491915,Preprocessor1_Model1,0.000496426621197455,9142,p_propionic_acid_nmol_food_taxaHFE
rmse,standard,0.000543131142081699,Preprocessor1_Model1,0.000595015911829441,9142,p_propionic_acid_nmol_food_taxaHFE
rsq,standard,0.092553602128493,Preprocessor1_Model1,NA,9142,p_propionic_acid_nmol_food_taxaHFE
ccc,standard,0.148268353186077,Preprocessor1_Model1,0,607,p_propionic_acid_nmol_food_taxaHFE
mae,standard,0.000445715572158488,Preprocessor1_Model1,0.000498167958269884,607,p_propionic_acid_nmol_food_taxaHFE
rmse,standard,0.000524709542339663,Preprocessor1_Model1,0.000595064795324892,607,p_propionic_acid_nmol_food_taxaHFE
rsq,standard,0.0878872473712599,Preprocessor1_Model1,NA,607,p_propionic_acid_nmol_food_taxaHFE
ccc,standard,0.207817596446899,Preprocessor1_Model1,0,7053,p_propionic_acid_nmol_food_taxaHFE
mae,standard,0.00043281114174173,Preprocessor1_Model1,0.000496004215841934,7053,p_propionic_acid_nmol_food_taxaHFE
rmse,standard,0.000512192514158443,Preprocessor1_Model1,0.000585792124726406,7053,p_propionic_acid_nmol_food_taxaHFE
rsq,standard,0.177102060574151,Preprocessor1_Model1,NA,7053,p_propionic_acid_nmol_food_taxaHFE
ccc,standard,0.169263754137476,Preprocessor1_Model1,0,507,p_propionic_acid_nmol_food_taxaHFE
mae,standard,0.000448324626563879,Preprocessor1_Model1,0.00049229843326401,507,p_propionic_acid_nmol_food_taxaHFE
rmse,standard,0.000518486450066057,Preprocessor1_Model1,0.000585838196528195,507,p_propionic_acid_nmol_food_taxaHFE
rsq,standard,0.146242040619464,Preprocessor1_Model1,NA,507,p_propionic_acid_nmol_food_taxaHFE
ccc,standard,0.166221860232912,Preprocessor1_Model1,0,8636,p_propionic_acid_nmol_food_taxaHFE
mae,standard,0.000469333586842838,Preprocessor1_Model1,0.000484696195312678,8636,p_propionic_acid_nmol_food_taxaHFE
rmse,standard,0.000557424839748034,Preprocessor1_Model1,0.000573881031769267,8636,p_propionic_acid_nmol_food_taxaHFE
rsq,standard,0.123461517882465,Preprocessor1_Model1,NA,8636,p_propionic_acid_nmol_food_taxaHFE
ccc,standard,0.157516114775509,Preprocessor1_Model1,0,7471,p_propionic_acid_nmol_food_taxaHFE
mae,standard,0.000431339950725103,Preprocessor1_Model1,0.000490406681222829,7471,p_propionic_acid_nmol_food_taxaHFE
rmse,standard,0.00050554445229404,Preprocessor1_Model1,0.00058452671705455,7471,p_propionic_acid_nmol_food_taxaHFE
rsq,standard,0.126871472592625,Preprocessor1_Model1,NA,7471,p_propionic_acid_nmol_food_taxaHFE
ccc,standard,0.139666888277376,Preprocessor1_Model1,0,1525,p_propionic_acid_nmol_food_taxaHFE
mae,standard,0.000478879791784211,Preprocessor1_Model1,0.000491648841676652,1525,p_propionic_acid_nmol_food_taxaHFE
rmse,standard,0.000597090179247993,Preprocessor1_Model1,0.000582645792622507,1525,p_propionic_acid_nmol_food_taxaHFE
rsq,standard,0.116348474588013,Preprocessor1_Model1,NA,1525,p_propionic_acid_nmol_food_taxaHFE
ccc,standard,0.131599838309055,Preprocessor1_Model1,0,7268,p_propionic_acid_nmol_food_taxaHFE
mae,standard,0.000433314739175081,Preprocessor1_Model1,0.000487109543077376,7268,p_propionic_acid_nmol_food_taxaHFE
rmse,standard,0.000505025765607928,Preprocessor1_Model1,0.000572311185329,7268,p_propionic_acid_nmol_food_taxaHFE
rsq,standard,0.0748893164883897,Preprocessor1_Model1,NA,7268,p_propionic_acid_nmol_food_taxaHFE
ccc,standard,0.0050378945925687,Preprocessor1_Model1,0,1378,p_propionic_acid_nmol_food_taxaHFE
mae,standard,0.000534110949620666,Preprocessor1_Model1,0.000480286769441259,1378,p_propionic_acid_nmol_food_taxaHFE
rmse,standard,0.00062767303042336,Preprocessor1_Model1,0.000564201703717684,1378,p_propionic_acid_nmol_food_taxaHFE
rsq,standard,0.000113076666603392,Preprocessor1_Model1,NA,1378,p_propionic_acid_nmol_food_taxaHFE
ccc,standard,0.230716979352747,Preprocessor1_Model1,1.61881625854671e-32,400,p_propionic_acid_nmol_microbe_taxaHFE
mae,standard,0.000475454171836111,Preprocessor1_Model1,0.000498537244444269,400,p_propionic_acid_nmol_microbe_taxaHFE
rmse,standard,0.000569846098670049,Preprocessor1_Model1,0.000593352553762125,400,p_propionic_acid_nmol_microbe_taxaHFE
rsq,standard,0.228149282603655,Preprocessor1_Model1,NA,400,p_propionic_acid_nmol_microbe_taxaHFE
ccc,standard,0.224866230660791,Preprocessor1_Model1,2.73740235297182e-32,9142,p_propionic_acid_nmol_microbe_taxaHFE
mae,standard,0.000438426356455946,Preprocessor1_Model1,0.000490882142863476,9142,p_propionic_acid_nmol_microbe_taxaHFE
rmse,standard,0.000516643292724105,Preprocessor1_Model1,0.000588164707412474,9142,p_propionic_acid_nmol_microbe_taxaHFE
rsq,standard,0.229437271675209,Preprocessor1_Model1,NA,9142,p_propionic_acid_nmol_microbe_taxaHFE
ccc,standard,0.208639042304854,Preprocessor1_Model1,1.40253039254699e-32,607,p_propionic_acid_nmol_microbe_taxaHFE
mae,standard,0.000500994837000002,Preprocessor1_Model1,0.000502647729317391,607,p_propionic_acid_nmol_microbe_taxaHFE
rmse,standard,0.000612020099604392,Preprocessor1_Model1,0.000598018836140683,607,p_propionic_acid_nmol_microbe_taxaHFE
rsq,standard,0.209923666717473,Preprocessor1_Model1,NA,607,p_propionic_acid_nmol_microbe_taxaHFE
ccc,standard,0.190521652897298,Preprocessor1_Model1,8.5221760697014e-33,7053,p_propionic_acid_nmol_microbe_taxaHFE
mae,standard,0.000505954302065363,Preprocessor1_Model1,0.00050318366497439,7053,p_propionic_acid_nmol_microbe_taxaHFE
rmse,standard,0.000591075482841595,Preprocessor1_Model1,0.000600626514961829,7053,p_propionic_acid_nmol_microbe_taxaHFE
rsq,standard,0.154625725605652,Preprocessor1_Model1,NA,7053,p_propionic_acid_nmol_microbe_taxaHFE
ccc,standard,0.161075977403203,Preprocessor1_Model1,1.26266838128815e-32,507,p_propionic_acid_nmol_microbe_taxaHFE
mae,standard,0.000510427583174927,Preprocessor1_Model1,0.000497477395021697,507,p_propionic_acid_nmol_microbe_taxaHFE
